Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
6313,US-2020-106312,2020-06-12,2020-06-16,First Class,CU-16312,Karen White,Home Office,United States,Atlanta,Georgia,West,TEC-50944,Technology,Machines,Machines Model 152,1338.36,8,0.0,303.25
6314,US-2018-106313,2018-09-19,2018-09-26,Standard Class,CU-16313,Susan Johnson,Corporate,United States,Phoenix,Arizona,South,OFF-89494,Office Supplies,Binders,Binders Model 590,21.87,1,0.0,4.02
6315,US-2019-106314,2019-09-16,2019-09-21,Standard Class,CU-16314,Jennifer Miller,Consumer,United States,Dallas,Texas,West,OFF-19846,Office Supplies,Storage,Storage Model 413,16.64,1,0.3,3.87
6316,US-2019-106315,2019-06-27,2019-07-02,Standard Class,CU-16315,Lisa Brown,Home Office,United States,Savannah,Georgia,South,OFF-95937,Office Supplies,Paper,Paper Model 390,28.57,2,0.5,1.43
6317,US-2017-106316,2017-02-12,2017-02-15,Standard Class,CU-16316,Charles Taylor,Corporate,United States,Columbus,Ohio,West,TEC-93252,Technology,Copiers,Copiers Model 266,1585.84,4,0.0,268.65
6318,US-2018-106317,2018-07-08,2018-07-11,Standard Class,CU-16317,Jessica Miller,Consumer,United States,Detroit,Michigan,West,FUR-58498,Furniture,Bookcases,Bookcases Model 290,771.15,3,0.0,13.37
6319,US-2019-106318,2019-10-14,2019-10-19,First Class,CU-16318,Richard White,Corporate,United States,Chicago,Illinois,East,OFF-80139,Office Supplies,Supplies,Supplies Model 250,334.99,9,0.0,71.8
6320,US-2019-106319,2019-02-12,2019-02-14,Standard Class,CU-16319,Christopher White,Consumer,United States,Buffalo,New York,Central,FUR-20917,Furniture,Tables,Tables Model 102,1850.48,6,0.1,-46.61
6321,US-2019-106320,2019-06-30,2019-07-07,Standard Class,CU-16320,David Jackson,Home Office,United States,Springfield,Illinois,West,FUR-24584,Furniture,Tables,Tables Model 350,131.54,1,0.2,8.09
6322,US-2018-106321,2018-10-09,2018-10-14,Standard Class,CU-16321,Charles Anderson,Consumer,United States,Tampa,Florida,West,TEC-89179,Technology,Copiers,Copiers Model 462,335.04,2,0.1,46.21
6323,US-2020-106322,2020-08-13,2020-08-14,Standard Class,CU-16322,Richard Thomas,Consumer,United States,Tampa,Florida,West,OFF-74560,Office Supplies,Supplies,Supplies Model 675,118.45,3,0.1,28.05
6324,US-2020-106323,2020-08-19,2020-08-23,Standard Class,CU-16323,Barbara Garcia,Consumer,United States,Charlotte,North Carolina,West,TEC-92517,Technology,Copiers,Copiers Model 720,257.54,1,0.2,44.43
6325,US-2017-106324,2017-02-02,2017-02-09,Standard Class,CU-16324,Susan Anderson,Corporate,United States,Phoenix,Arizona,West,TEC-20564,Technology,Machines,Machines Model 315,2828.62,8,0.0,777.97
6326,US-2018-106325,2018-02-12,2018-02-17,Standard Class,CU-16325,Nancy Harris,Corporate,United States,Dallas,Texas,East,FUR-51176,Furniture,Tables,Tables Model 868,980.52,9,0.5,-148.16
6327,US-2019-106326,2019-02-18,2019-02-20,Standard Class,CU-16326,Karen White,Consumer,United States,Cleveland,Ohio,East,FUR-61530,Furniture,Chairs,Chairs Model 267,1572.71,8,0.3,10.33
6328,US-2020-106327,2020-01-18,2020-01-21,Same Day,CU-16327,Karen Anderson,Consumer,United States,Austin,Texas,South,FUR-64453,Furniture,Tables,Tables Model 709,2191.69,7,0.2,33.01
6329,US-2019-106328,2019-02-16,2019-02-17,Second Class,CU-16328,Nancy Williams,Consumer,United States,Los Angeles,California,East,TEC-34711,Technology,Copiers,Copiers Model 142,1288.46,4,0.0,195.23
6330,US-2020-106329,2020-11-05,2020-11-10,First Class,CU-16329,Lisa Johnson,Consumer,United States,Seattle,Washington,West,TEC-87985,Technology,Accessories,Accessories Model 943,711.64,3,0.0,154.1
6331,US-2020-106330,2020-06-09,2020-06-16,Standard Class,CU-16330,John Davis,Consumer,United States,Tucson,Arizona,South,OFF-12031,Office Supplies,Binders,Binders Model 712,148.08,6,0.1,28.54
6332,US-2019-106331,2019-02-27,2019-03-06,Standard Class,CU-16331,Nancy Anderson,Consumer,United States,San Diego,California,East,TEC-50697,Technology,Accessories,Accessories Model 241,178.53,1,0.1,28.77
6333,US-2019-106332,2019-08-26,2019-08-27,First Class,CU-16332,Karen Johnson,Home Office,United States,Rochester,New York,Central,TEC-99542,Technology,Machines,Machines Model 874,554.38,2,0.0,98.47
6334,US-2017-106333,2017-04-28,2017-04-29,Standard Class,CU-16333,David Thomas,Consumer,United States,Cleveland,Ohio,South,FUR-80390,Furniture,Tables,Tables Model 805,2746.33,8,0.0,44.95
6335,US-2020-106334,2020-12-03,2020-12-08,Standard Class,CU-16334,Patricia Garcia,Consumer,United States,Phoenix,Arizona,Central,OFF-65273,Office Supplies,Binders,Binders Model 243,118.31,5,0.1,25.11
6336,US-2017-106335,2017-03-03,2017-03-10,Standard Class,CU-16335,Barbara Garcia,Corporate,United States,Chicago,Illinois,East,OFF-34503,Office Supplies,Appliances,Appliances Model 963,202.21,7,0.1,56.12
6337,US-2020-106336,2020-12-26,2020-12-30,Standard Class,CU-16336,Nancy Smith,Corporate,United States,Philadelphia,Pennsylvania,Central,FUR-91573,Furniture,Chairs,Chairs Model 315,749.45,9,0.0,34.91
6338,US-2018-106337,2018-10-12,2018-10-14,Standard Class,CU-16337,Mary White,Home Office,United States,Tampa,Florida,West,OFF-70747,Office Supplies,Storage,Storage Model 206,219.76,5,0.2,69.52
6339,US-2017-106338,2017-12-14,2017-12-21,Standard Class,CU-16338,Charles Thomas,Consumer,United States,Pittsburgh,Pennsylvania,East,FUR-11109,Furniture,Furnishings,Furnishings Model 987,2480.33,7,0.1,271.39
6340,US-2020-106339,2020-12-02,2020-12-09,Standard Class,CU-16339,David White,Consumer,United States,Chicago,Illinois,West,TEC-24217,Technology,Copiers,Copiers Model 697,1357.76,6,0.0,198.52
6341,US-2020-106340,2020-04-11,2020-04-12,Standard Class,CU-16340,John Jones,Corporate,United States,Rochester,New York,Central,FUR-39490,Furniture,Chairs,Chairs Model 381,1647.5,8,0.1,5.75
6342,US-2018-106341,2018-04-21,2018-04-26,Second Class,CU-16341,Jessica Jackson,Consumer,United States,Savannah,Georgia,East,TEC-15756,Technology,Machines,Machines Model 401,2071.96,5,0.0,387.63
6343,US-2020-106342,2020-05-01,2020-05-06,Second Class,CU-16342,William Wilson,Corporate,United States,Cleveland,Ohio,South,FUR-58351,Furniture,Chairs,Chairs Model 159,1043.4,2,0.0,7.41
6344,US-2017-106343,2017-01-12,2017-01-19,Standard Class,CU-16343,Christopher Smith,Home Office,United States,Columbus,Ohio,West,OFF-82396,Office Supplies,Paper,Paper Model 325,12.02,1,0.1,3.25
6345,US-2020-106344,2020-11-12,2020-11-16,Standard Class,CU-16344,Christopher Anderson,Consumer,United States,San Francisco,California,Central,FUR-20207,Furniture,Chairs,Chairs Model 313,1520.0,4,0.0,118.2
6346,US-2020-106345,2020-10-18,2020-10-22,Standard Class,CU-16345,Karen Thomas,Corporate,United States,Atlanta,Georgia,Central,TEC-89123,Technology,Accessories,Accessories Model 791,399.17,2,0.0,146.8
6347,US-2020-106346,2020-04-30,2020-05-04,First Class,CU-16346,Karen Williams,Home Office,United States,Raleigh,North Carolina,West,TEC-23515,Technology,Phones,Phones Model 937,433.25,2,0.0,96.48
6348,US-2019-106347,2019-08-13,2019-08-20,Standard Class,CU-16347,Susan Wilson,Consumer,United States,Houston,Texas,Central,FUR-44971,Furniture,Furnishings,Furnishings Model 335,500.38,3,0.1,52.46
6349,US-2020-106348,2020-03-04,2020-03-11,Standard Class,CU-16348,James Garcia,Consumer,United States,Columbus,Ohio,Central,OFF-73410,Office Supplies,Appliances,Appliances Model 740,227.76,8,0.0,56.71
6350,US-2019-106349,2019-10-03,2019-10-08,Same Day,CU-16349,Charles Davis,Consumer,United States,Grand Rapids,Michigan,West,FUR-44049,Furniture,Bookcases,Bookcases Model 868,2089.25,8,0.2,133.77
6351,US-2017-106350,2017-03-12,2017-03-14,Second Class,CU-16350,Nancy Wilson,Corporate,United States,Miami,Florida,West,OFF-84300,Office Supplies,Paper,Paper Model 179,38.57,1,0.0,7.06
6352,US-2019-106351,2019-10-11,2019-10-16,Standard Class,CU-16351,Mary Taylor,Consumer,United States,San Francisco,California,West,FUR-26997,Furniture,Furnishings,Furnishings Model 611,1515.11,3,0.0,58.86
6353,US-2017-106352,2017-01-29,2017-02-01,Standard Class,CU-16352,Charles Anderson,Home Office,United States,Columbus,Ohio,East,FUR-22162,Furniture,Tables,Tables Model 755,1427.22,7,0.0,140.45
6354,US-2017-106353,2017-10-05,2017-10-12,Standard Class,CU-16353,Linda Johnson,Consumer,United States,Savannah,Georgia,West,OFF-44857,Office Supplies,Appliances,Appliances Model 317,59.69,3,0.1,11.53
6355,US-2020-106354,2020-05-01,2020-05-08,Second Class,CU-16354,Nancy Taylor,Consumer,United States,Philadelphia,Pennsylvania,South,OFF-45309,Office Supplies,Supplies,Supplies Model 229,132.59,6,0.5,1.53
6356,US-2018-106355,2018-04-30,2018-05-03,Standard Class,CU-16355,Nancy Johnson,Consumer,United States,Philadelphia,Pennsylvania,East,TEC-56917,Technology,Phones,Phones Model 220,739.41,2,0.1,87.2
6357,US-2019-106356,2019-12-23,2019-12-30,Second Class,CU-16356,Lisa Harris,Home Office,United States,Raleigh,North Carolina,East,OFF-96117,Office Supplies,Storage,Storage Model 840,211.52,6,0.1,43.33
6358,US-2017-106357,2017-12-08,2017-12-12,Second Class,CU-16357,Jessica Wilson,Corporate,United States,Tucson,Arizona,Central,OFF-94442,Office Supplies,Supplies,Supplies Model 609,54.71,2,0.0,11.5
6359,US-2020-106358,2020-11-25,2020-11-28,Second Class,CU-16358,Jennifer Williams,Corporate,United States,Tampa,Florida,West,FUR-18761,Furniture,Chairs,Chairs Model 468,3891.39,8,0.0,315.05
6360,US-2017-106359,2017-01-11,2017-01-16,Standard Class,CU-16359,Barbara Williams,Consumer,United States,Grand Rapids,Michigan,West,TEC-12949,Technology,Copiers,Copiers Model 756,581.41,8,0.5,-46.61
6361,US-2017-106360,2017-05-29,2017-06-05,Second Class,CU-16360,Jessica Brown,Corporate,United States,Charlotte,North Carolina,South,FUR-80820,Furniture,Furnishings,Furnishings Model 572,2250.25,7,0.0,338.87
6362,US-2020-106361,2020-11-30,2020-12-01,Standard Class,CU-16361,Karen Johnson,Consumer,United States,San Diego,California,Central,OFF-90515,Office Supplies,Binders,Binders Model 830,214.12,7,0.3,54.86
6363,US-2020-106362,2020-11-17,2020-11-21,Standard Class,CU-16362,James Wilson,Corporate,United States,Savannah,Georgia,West,TEC-83594,Technology,Machines,Machines Model 932,461.84,2,0.1,125.69
6364,US-2018-106363,2018-12-20,2018-12-21,Standard Class,CU-16363,Robert Anderson,Home Office,United States,Pittsburgh,Pennsylvania,East,TEC-45919,Technology,Phones,Phones Model 864,1898.04,9,0.2,378.16
6365,US-2018-106364,2018-10-07,2018-10-09,Standard Class,CU-16364,Patricia Jones,Consumer,United States,Houston,Texas,South,TEC-43639,Technology,Machines,Machines Model 680,345.74,1,0.1,76.12
6366,US-2017-106365,2017-01-03,2017-01-04,Standard Class,CU-16365,Barbara Jones,Home Office,United States,San Francisco,California,West,OFF-81416,Office Supplies,Supplies,Supplies Model 628,77.41,2,0.2,19.59
6367,US-2019-106366,2019-02-25,2019-03-02,First Class,CU-16366,Richard Garcia,Home Office,United States,Detroit,Michigan,West,OFF-83125,Office Supplies,Appliances,Appliances Model 896,118.11,6,0.0,39.19
6368,US-2018-106367,2018-01-25,2018-01-29,Standard Class,CU-16367,John Davis,Corporate,United States,Columbus,Ohio,Central,FUR-74300,Furniture,Chairs,Chairs Model 374,676.82,2,0.2,65.78
6369,US-2017-106368,2017-03-29,2017-04-03,Standard Class,CU-16368,David Garcia,Home Office,United States,Savannah,Georgia,East,TEC-73776,Technology,Accessories,Accessories Model 352,1878.26,7,0.1,132.97
6370,US-2019-106369,2019-02-28,2019-03-01,Standard Class,CU-16369,Thomas Garcia,Consumer,United States,Orlando,Florida,West,TEC-88720,Technology,Phones,Phones Model 571,156.93,1,0.2,20.32
6371,US-2019-106370,2019-04-06,2019-04-09,Standard Class,CU-16370,Jennifer Smith,Consumer,United States,Savannah,Georgia,East,FUR-80466,Furniture,Bookcases,Bookcases Model 376,2873.2,7,0.1,-8.99
6372,US-2018-106371,2018-08-14,2018-08-15,Standard Class,CU-16371,Jennifer Taylor,Home Office,United States,San Diego,California,Central,TEC-33534,Technology,Copiers,Copiers Model 817,732.03,5,0.1,144.75
6373,US-2018-106372,2018-05-06,2018-05-11,Standard Class,CU-16372,Mary Williams,Home Office,United States,Austin,Texas,South,OFF-89606,Office Supplies,Binders,Binders Model 824,56.69,1,0.0,9.96
6374,US-2017-106373,2017-11-29,2017-12-04,Standard Class,CU-16373,Michael Wilson,Consumer,United States,Grand Rapids,Michigan,West,OFF-54874,Office Supplies,Paper,Paper Model 531,184.97,8,0.1,49.94
6375,US-2020-106374,2020-05-10,2020-05-15,Standard Class,CU-16374,William Brown,Corporate,United States,Raleigh,North Carolina,Central,OFF-39298,Office Supplies,Binders,Binders Model 474,176.51,8,0.0,39.61
6376,US-2020-106375,2020-02-19,2020-02-22,Second Class,CU-16375,William Garcia,Consumer,United States,Tampa,Florida,South,TEC-23208,Technology,Accessories,Accessories Model 332,215.86,1,0.0,37.23
6377,US-2019-106376,2019-01-31,2019-02-07,Second Class,CU-16376,Susan Miller,Corporate,United States,Pittsburgh,Pennsylvania,Central,TEC-54156,Technology,Machines,Machines Model 682,184.38,1,0.1,48.67
6378,US-2020-106377,2020-12-27,2021-01-01,Standard Class,CU-16377,Thomas Johnson,Home Office,United States,Cleveland,Ohio,Central,TEC-44753,Technology,Copiers,Copiers Model 863,275.0,2,0.0,55.59
6379,US-2019-106378,2019-01-02,2019-01-06,Second Class,CU-16378,Michael Brown,Corporate,United States,Grand Rapids,Michigan,West,OFF-56483,Office Supplies,Storage,Storage Model 656,59.79,2,0.1,11.27
6380,US-2019-106379,2019-04-04,2019-04-07,Standard Class,CU-16379,Thomas Davis,Consumer,United States,Detroit,Michigan,East,TEC-37403,Technology,Machines,Machines Model 725,273.26,1,0.2,44.61
6381,US-2020-106380,2020-02-22,2020-02-24,First Class,CU-16380,Susan Garcia,Consumer,United States,Buffalo,New York,East,OFF-24549,Office Supplies,Paper,Paper Model 115,223.17,7,0.0,46.0
6382,US-2020-106381,2020-02-26,2020-03-02,Standard Class,CU-16381,James Anderson,Home Office,United States,Houston,Texas,East,OFF-48675,Office Supplies,Binders,Binders Model 556,64.77,4,0.0,10.06
6383,US-2019-106382,2019-03-23,2019-03-27,Standard Class,CU-16382,William Jackson,Consumer,United States,Seattle,Washington,South,OFF-63085,Office Supplies,Storage,Storage Model 562,157.99,6,0.2,32.93
6384,US-2019-106383,2019-05-18,2019-05-20,Second Class,CU-16383,Linda Jones,Consumer,United States,Columbus,Ohio,South,FUR-81130,Furniture,Furnishings,Furnishings Model 853,2529.6,8,0.0,43.79
6385,US-2020-106384,2020-01-19,2020-01-22,Standard Class,CU-16384,Lisa Taylor,Consumer,United States,Houston,Texas,East,OFF-43995,Office Supplies,Storage,Storage Model 912,61.14,2,0.1,9.85
6386,US-2018-106385,2018-08-30,2018-09-03,Standard Class,CU-16385,Christopher Garcia,Consumer,United States,Springfield,Illinois,East,TEC-59262,Technology,Phones,Phones Model 316,772.8,5,0.3,113.19
6387,US-2018-106386,2018-08-02,2018-08-06,Second Class,CU-16386,Patricia Brown,Consumer,United States,Columbus,Ohio,South,OFF-54766,Office Supplies,Appliances,Appliances Model 195,14.44,6,0.0,3.54
6388,US-2018-106387,2018-10-26,2018-10-31,First Class,CU-16387,Susan Williams,Consumer,United States,Grand Rapids,Michigan,West,FUR-46512,Furniture,Tables,Tables Model 433,2062.55,8,0.1,-19.3
6389,US-2018-106388,2018-03-19,2018-03-26,Same Day,CU-16388,Barbara Anderson,Consumer,United States,Seattle,Washington,East,FUR-11981,Furniture,Bookcases,Bookcases Model 812,2578.32,6,0.1,22.83
6390,US-2017-106389,2017-12-16,2017-12-19,Standard Class,CU-16389,Richard White,Corporate,United States,Raleigh,North Carolina,East,OFF-49438,Office Supplies,Binders,Binders Model 801,189.35,6,0.0,44.14
6391,US-2020-106390,2020-10-27,2020-10-30,Second Class,CU-16390,Jessica Taylor,Home Office,United States,Charlotte,North Carolina,West,TEC-69672,Technology,Phones,Phones Model 279,1396.76,7,0.2,129.43
6392,US-2019-106391,2019-10-25,2019-10-29,First Class,CU-16391,John Garcia,Consumer,United States,New York City,New York,East,TEC-58301,Technology,Accessories,Accessories Model 447,2712.57,8,0.1,504.55
6393,US-2018-106392,2018-09-12,2018-09-15,Standard Class,CU-16392,Susan White,Corporate,United States,Detroit,Michigan,West,OFF-55331,Office Supplies,Supplies,Supplies Model 142,158.21,4,0.0,31.47
6394,US-2017-106393,2017-09-19,2017-09-24,First Class,CU-16393,Thomas Taylor,Consumer,United States,Grand Rapids,Michigan,South,FUR-53064,Furniture,Furnishings,Furnishings Model 614,118.67,1,0.3,17.62
6395,US-2020-106394,2020-01-24,2020-01-25,First Class,CU-16394,Patricia Garcia,Corporate,United States,Los Angeles,California,East,FUR-47735,Furniture,Bookcases,Bookcases Model 128,1483.06,4,0.0,6.83
6396,US-2019-106395,2019-05-25,2019-06-01,Second Class,CU-16395,John Jones,Corporate,United States,Austin,Texas,East,OFF-84185,Office Supplies,Appliances,Appliances Model 146,155.58,7,0.3,19.78
6397,US-2020-106396,2020-08-06,2020-08-10,Standard Class,CU-16396,Nancy Anderson,Consumer,United States,Chicago,Illinois,Central,TEC-96782,Technology,Accessories,Accessories Model 422,142.11,9,0.0,27.61
6398,US-2018-106397,2018-04-25,2018-04-26,Standard Class,CU-16397,Christopher White,Corporate,United States,Philadelphia,Pennsylvania,East,FUR-13391,Furniture,Chairs,Chairs Model 835,2784.63,8,0.0,30.55
6399,US-2018-106398,2018-11-06,2018-11-09,Same Day,CU-16398,Lisa Williams,Consumer,United States,Savannah,Georgia,West,FUR-65210,Furniture,Tables,Tables Model 733,520.06,3,0.0,19.04
6400,US-2017-106399,2017-06-01,2017-06-05,First Class,CU-16399,William Garcia,Home Office,United States,Phoenix,Arizona,Central,TEC-44077,Technology,Copiers,Copiers Model 408,2313.51,8,0.0,241.52
6401,US-2020-106400,2020-06-07,2020-06-14,Standard Class,CU-16400,Thomas White,Corporate,United States,Detroit,Michigan,West,TEC-22506,Technology,Copiers,Copiers Model 279,1488.98,7,0.0,252.59
6402,US-2020-106401,2020-11-16,2020-11-21,Second Class,CU-16401,William Miller,Corporate,United States,Spokane,Washington,East,OFF-58901,Office Supplies,Appliances,Appliances Model 462,125.59,8,0.1,32.06
6403,US-2018-106402,2018-08-18,2018-08-19,First Class,CU-16402,Jennifer Wilson,Consumer,United States,Atlanta,Georgia,South,OFF-83104,Office Supplies,Appliances,Appliances Model 875,300.78,8,0.3,51.03
6404,US-2017-106403,2017-04-13,2017-04-20,Standard Class,CU-16403,James Williams,Consumer,United States,Phoenix,Arizona,Central,FUR-74007,Furniture,Tables,Tables Model 387,2261.41,9,0.0,148.65
6405,US-2017-106404,2017-09-21,2017-09-23,Standard Class,CU-16404,Mary Williams,Corporate,United States,Atlanta,Georgia,East,OFF-10324,Office Supplies,Storage,Storage Model 717,17.6,3,0.0,2.01
6406,US-2019-106405,2019-11-03,2019-11-10,Standard Class,CU-16405,Patricia Harris,Corporate,United States,Columbus,Ohio,West,FUR-13277,Furniture,Tables,Tables Model 562,652.3,7,0.3,73.29
6407,US-2018-106406,2018-01-20,2018-01-23,Standard Class,CU-16406,Linda Miller,Corporate,United States,Orlando,Florida,West,TEC-88460,Technology,Phones,Phones Model 205,785.65,3,0.0,104.55
6408,US-2020-106407,2020-07-26,2020-07-28,Same Day,CU-16407,Robert Jackson,Corporate,United States,Grand Rapids,Michigan,West,OFF-36124,Office Supplies,Supplies,Supplies Model 749,221.46,6,0.0,50.35
6409,US-2017-106408,2017-07-12,2017-07-19,Standard Class,CU-16408,Lisa Jackson,Consumer,United States,Los Angeles,California,South,OFF-52884,Office Supplies,Paper,Paper Model 289,84.94,4,0.0,24.57
